ds,y
2016-09-29,696.0
2016-09-30,838.0
2016-10-01,1489.0
2016-10-02,980.0
2016-10-03,696.0
2016-10-04,1266.0
2016-10-05,830.0
2016-10-06,708.0
2016-10-07,424.0
2016-10-08,1177.0
2016-10-09,1387.0
2016-10-10,554.0
2016-10-11,1056.0
2016-10-12,1028.0
2016-10-13,1143.0
2016-10-14,933.0
2016-10-15,1151.0
2016-10-16,1108.0
2016-10-17,808.0
2016-10-18,664.0
2016-10-19,1107.0
2016-10-20,653.0
2016-10-21,822.0
2016-10-22,1437.0
2016-10-23,1065.0
2016-10-24,1389.0
