ds,y
2016-10-06,516.0
2016-10-07,264.0
2016-10-08,1025.0
2016-10-09,610.0
2016-10-10,613.0
2016-10-11,646.0
2016-10-12,1047.0
2016-10-13,546.0
2016-10-14,428.0
2016-10-15,553.0
2016-10-16,664.0
2016-10-17,564.0
2016-10-18,427.0
2016-10-19,552.0
2016-10-20,1083.0
2016-10-21,625.0
2016-10-22,1092.0
2016-10-23,976.0
2016-10-24,556.0
