ds,y
2016-09-21,954.0
2016-09-22,1741.0
2016-09-23,1623.0
2016-09-24,2018.0
2016-09-25,1964.0
2016-09-26,1586.0
2016-09-27,742.0
2016-09-28,1829.0
2016-09-29,1394.0
2016-09-30,1398.0
2016-10-01,2150.0
2016-10-02,1732.0
2016-10-03,969.0
2016-10-04,1143.0
2016-10-05,1563.0
2016-10-06,1050.0
2016-10-07,1675.0
2016-10-08,2564.0
2016-10-09,1741.0
2016-10-10,942.0
2016-10-11,1281.0
2016-10-12,1340.0
2016-10-13,1491.0
2016-10-14,1244.0
2016-10-15,1980.0
2016-10-16,2381.0
2016-10-17,1630.0
2016-10-18,1771.0
2016-10-19,886.0
2016-10-20,1047.0
2016-10-21,1080.0
2016-10-22,2783.0
2016-10-23,1946.0
2016-10-24,1208.0
