ds,y
2016-09-18,5293.0
2016-09-19,3504.0
2016-09-20,3207.0
2016-09-21,3277.0
2016-09-22,3215.0
2016-09-23,3000.0
2016-09-24,4558.0
2016-09-25,4568.0
2016-09-26,3269.0
2016-09-27,3216.0
2016-09-28,2950.0
2016-09-29,2894.0
2016-09-30,4592.0
2016-10-01,5372.0
2016-10-02,5000.0
2016-10-03,3922.0
2016-10-04,3424.0
2016-10-05,4201.0
2016-10-06,2935.0
2016-10-07,3335.0
2016-10-08,4242.0
2016-10-09,4695.0
2016-10-10,3552.0
2016-10-11,3214.0
2016-10-12,4441.0
2016-10-13,3052.0
2016-10-14,2812.0
2016-10-15,4835.0
2016-10-16,4843.0
2016-10-17,4193.0
2016-10-18,3023.0
2016-10-19,2739.0
2016-10-20,3121.0
2016-10-21,3225.0
2016-10-22,3974.0
2016-10-23,5473.0
2016-10-24,3921.0
