ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Boxing Day,Boxing Day_lower,Boxing Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (observed),Christmas Day (observed)_lower,Christmas Day (observed)_upper,Good Friday,Good Friday_lower,Good Friday_upper,May Day,May Day_lower,May Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Spring Bank Holiday,Spring Bank Holiday_lower,Spring Bank Holiday_upper,Valentine's Day,Valentine's Day_lower,Valentine's Day_upper,additive_terms,additive_terms_lower,additive_terms_upper,biweekly,biweekly_lower,biweekly_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-01-01,886.5976559999999,36.427558108554656,997.7332156375862,886.5976559999999,886.5976559999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-351.940476,-351.940476,-351.940476,0.0,0.0,0.0,0.0,0.0,0.0,-361.71169094984043,-361.71169094984043,-361.71169094984043,21.1070901130206,21.1070901130206,21.1070901130206,-351.940476,-351.940476,-351.940476,-30.87830506286107,-30.87830506286107,-30.87830506286107,0.0,0.0,0.0,524.8859650501595
2016-01-02,886.7969554868686,582.4637389099514,1547.360848708372,886.7969554868686,886.7969554868686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.88321260794228,213.88321260794228,213.88321260794228,73.16864955208017,73.16864955208017,73.16864955208017,0.0,0.0,0.0,140.7145630558621,140.7145630558621,140.7145630558621,0.0,0.0,0.0,1100.6801680948108
2016-01-03,886.9962549737373,519.7912318973196,1572.9951531765826,886.9962549737373,886.9962549737373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.5036824266605,181.5036824266605,181.5036824266605,62.47478386755759,62.47478386755759,62.47478386755759,0.0,0.0,0.0,119.02889855910293,119.02889855910293,119.02889855910293,0.0,0.0,0.0,1068.4999374003978
2016-01-04,887.195554460606,240.27314273797214,1239.7759275951832,887.195554460606,887.195554460606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.07153823766654,-131.07153823766654,-131.07153823766654,-74.33456715224926,-74.33456715224926,-74.33456715224926,0.0,0.0,0.0,-56.736971085417295,-56.736971085417295,-56.736971085417295,0.0,0.0,0.0,756.1240162229394
2016-01-05,887.3948539474746,300.99240516591493,1269.9695027634625,887.3948539474746,887.3948539474746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.38240952249389,-98.38240952249389,-98.38240952249389,-63.367386271867595,-63.367386271867595,-63.367386271867595,0.0,0.0,0.0,-35.01502325062628,-35.01502325062628,-35.01502325062628,0.0,0.0,0.0,789.0124444249808
2016-01-06,887.5941534343433,205.06445578392908,1164.9704286063707,887.5941534343433,887.5941534343433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207.54617967821807,-207.54617967821807,-207.54617967821807,-122.4329297021378,-122.4329297021378,-122.4329297021378,0.0,0.0,0.0,-85.11324997608027,-85.11324997608027,-85.11324997608027,0.0,0.0,0.0,680.0479737561252
2016-01-07,887.7934529212121,312.0117538015606,1293.9361472510109,887.7934529212121,887.7934529212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.70367332043057,-98.70367332043057,-98.70367332043057,-46.70376108018759,-46.70376108018759,-46.70376108018759,0.0,0.0,0.0,-51.999912240243,-51.999912240243,-51.999912240243,0.0,0.0,0.0,789.0897796007815
2016-01-08,887.9927524080808,301.2661563160076,1240.6140093427907,887.9927524080808,887.9927524080808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113.7420053010567,-113.7420053010567,-113.7420053010567,-82.86370023846791,-82.86370023846791,-82.86370023846791,0.0,0.0,0.0,-30.878305062588783,-30.878305062588783,-30.878305062588783,0.0,0.0,0.0,774.2507471070242
2016-01-09,888.1920518949495,758.1447212425014,1757.2130639144098,888.1920518949495,888.1920518949495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.97503961493453,348.97503961493453,348.97503961493453,208.2604765593375,208.2604765593375,208.2604765593375,0.0,0.0,0.0,140.714563055597,140.714563055597,140.714563055597,0.0,0.0,0.0,1237.167091509884
2016-01-10,888.3913513818181,691.8212658968134,1668.7767186890494,888.3913513818181,888.3913513818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.6119118091629,294.6119118091629,294.6119118091629,175.58301325035174,175.58301325035174,175.58301325035174,0.0,0.0,0.0,119.02889855881122,119.02889855881122,119.02889855881122,0.0,0.0,0.0,1183.003263190981
2016-01-11,888.5906484853438,299.7887903227543,1281.3581615454889,888.5906484853438,888.5906484853438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.87634610420163,-95.87634610420163,-95.87634610420163,-39.13937501869225,-39.13937501869225,-39.13937501869225,0.0,0.0,0.0,-56.73697108550939,-56.73697108550939,-56.73697108550939,0.0,0.0,0.0,792.7143023811421
2016-01-12,888.7899455888695,366.7468127771792,1336.5504692070288,888.7899455888695,888.7899455888695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.67768348029207,-41.67768348029207,-41.67768348029207,-6.662660229499186,-6.662660229499186,-6.662660229499186,0.0,0.0,0.0,-35.015023250792865,-35.015023250792865,-35.015023250792865,0.0,0.0,0.0,847.1122621085774
2016-01-13,888.9892426923951,244.1939647292004,1243.1303030945885,888.9892426923951,888.9892426923951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.90682022597244,-132.90682022597244,-132.90682022597244,-47.79357024984304,-47.79357024984304,-47.79357024984304,0.0,0.0,0.0,-85.11324997612938,-85.11324997612938,-85.11324997612938,0.0,0.0,0.0,756.0824224664227
2016-01-14,889.1885397959207,315.3679951749138,1295.81557212805,889.1885397959207,889.1885397959207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.29597564033259,-109.29597564033259,-109.29597564033259,-57.296063400170965,-57.296063400170965,-57.296063400170965,0.0,0.0,0.0,-51.99991224016164,-51.99991224016164,-51.99991224016164,0.0,0.0,0.0,779.8925641555882
2016-01-15,889.3878368994464,396.64093723642145,1356.4805562921529,889.3878368994464,889.3878368994464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.771214949665307,-9.771214949665307,-9.771214949665307,21.107090113090457,21.107090113090457,21.107090113090457,0.0,0.0,0.0,-30.87830506275578,-30.87830506275578,-30.87830506275578,0.0,0.0,0.0,879.6166219497811
