ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Boxing Day,Boxing Day_lower,Boxing Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (observed),Christmas Day (observed)_lower,Christmas Day (observed)_upper,Good Friday,Good Friday_lower,Good Friday_upper,May Day,May Day_lower,May Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Spring Bank Holiday,Spring Bank Holiday_lower,Spring Bank Holiday_upper,Valentine's Day,Valentine's Day_lower,Valentine's Day_upper,additive_terms,additive_terms_lower,additive_terms_upper,biweekly,biweekly_lower,biweekly_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-01-01,603.8219,-81.98355412374254,998.79308846893,603.8219,603.8219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-213.45252079999997,-213.45252079999997,-213.45252079999997,0.0,0.0,0.0,0.0,0.0,0.0,-131.5845099554978,-131.5845099554978,-131.5845099554978,63.921453824923134,63.921453824923134,63.921453824923134,-213.45252079999997,-213.45252079999997,-213.45252079999997,17.946557019579057,17.946557019579057,17.946557019579057,0.0,0.0,0.0,472.23739004450226
2016-01-02,607.6586258484849,233.85065235297392,1361.4807489764748,607.6586258484849,607.6586258484849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.27438669279942,184.27438669279942,184.27438669279942,86.0009493851244,86.0009493851244,86.0009493851244,0.0,0.0,0.0,98.27343730767504,98.27343730767504,98.27343730767504,0.0,0.0,0.0,791.9330125412844
2016-01-03,611.4953516969697,239.2006836410079,1311.0511636846172,611.4953516969697,611.4953516969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.00641067690958,161.00641067690958,161.00641067690958,93.64413072830892,93.64413072830892,93.64413072830892,0.0,0.0,0.0,67.36227994860067,67.36227994860067,67.36227994860067,0.0,0.0,0.0,772.5017623738793
2016-01-04,615.3320775454546,-47.641872994751324,1023.6586069377668,615.3320775454546,615.3320775454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.27097600027373,-110.27097600027373,-110.27097600027373,-50.88590703956034,-50.88590703956034,-50.88590703956034,0.0,0.0,0.0,-59.3850689607134,-59.3850689607134,-59.3850689607134,0.0,0.0,0.0,505.06110154518086
2016-01-05,619.1688033939394,53.6599175046603,1139.660450590613,619.1688033939394,619.1688033939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.641675269721258,-29.641675269721258,-29.641675269721258,-1.5937872494261778,-1.5937872494261778,-1.5937872494261778,0.0,0.0,0.0,-28.04788802029508,-28.04788802029508,-28.04788802029508,0.0,0.0,0.0,589.527128124218
2016-01-06,623.0055292424242,-55.19116462918355,1053.271225730765,623.0055292424242,623.0055292424242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.5439217223689,-109.5439217223689,-109.5439217223689,-64.83708793547527,-64.83708793547527,-64.83708793547527,0.0,0.0,0.0,-44.70683378689364,-44.70683378689364,-44.70683378689364,0.0,0.0,0.0,513.4616075200554
2016-01-07,626.842255090909,-3.167121438660845,1054.4723562932827,626.842255090909,626.842255090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.84871601224475,-72.84871601224475,-72.84871601224475,-21.40623250411201,-21.40623250411201,-21.40623250411201,0.0,0.0,0.0,-51.442483508132746,-51.442483508132746,-51.442483508132746,0.0,0.0,0.0,553.9935390786643
2016-01-08,630.6789809393939,130.6204702670823,1162.6613567349316,630.6789809393939,630.6789809393939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.081782765731191,-10.081782765731191,-10.081782765731191,-28.028339785538517,-28.028339785538517,-28.028339785538517,0.0,0.0,0.0,17.946557019807337,17.946557019807337,17.946557019807337,0.0,0.0,0.0,620.5971981736627
2016-01-09,634.5157067878788,250.85862522802887,1379.12605471856,634.5157067878788,634.5157067878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.81936253777602,208.81936253777602,208.81936253777602,110.54592523018589,110.54592523018589,110.54592523018589,0.0,0.0,0.0,98.27343730759017,98.27343730759017,98.27343730759017,0.0,0.0,0.0,843.3350693256548
2016-01-10,638.3524326363637,226.46406924534978,1276.6048231750412,638.3524326363637,638.3524326363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.44270911705786,108.44270911705786,108.44270911705786,41.08042916867676,41.08042916867676,41.08042916867676,0.0,0.0,0.0,67.3622799483811,67.3622799483811,67.3622799483811,0.0,0.0,0.0,746.7951417534216
2016-01-11,642.1891582977463,-53.77111639090136,1057.9376554426647,642.1891582977463,642.1891582977463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127.26929984270745,-127.26929984270745,-127.26929984270745,-67.88423088192758,-67.88423088192758,-67.88423088192758,0.0,0.0,0.0,-59.38506896077985,-59.38506896077985,-59.38506896077985,0.0,0.0,0.0,514.9198584550388
2016-01-12,646.0258839591289,24.191305309806975,1126.1935959599673,646.0258839591289,646.0258839591289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.54987681170527,-82.54987681170527,-82.54987681170527,-54.501988791267785,-54.501988791267785,-54.501988791267785,0.0,0.0,0.0,-28.0478880204375,-28.0478880204375,-28.0478880204375,0.0,0.0,0.0,563.4760071474236
2016-01-13,649.8626096205115,15.661722639782095,1145.8099578564281,649.8626096205115,649.8626096205115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.2834134252189,-69.2834134252189,-69.2834134252189,-24.576579638260636,-24.576579638260636,-24.576579638260636,0.0,0.0,0.0,-44.70683378695824,-44.70683378695824,-44.70683378695824,0.0,0.0,0.0,580.5791961952926
2016-01-14,653.6993352818942,-33.60227643037295,1025.3411385533364,653.6993352818942,653.6993352818942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.92121802025122,-132.92121802025122,-132.92121802025122,-81.47873451213415,-81.47873451213415,-81.47873451213415,0.0,0.0,0.0,-51.442483508117085,-51.442483508117085,-51.442483508117085,0.0,0.0,0.0,520.7781172616429
2016-01-15,657.5360609432767,228.90534356279397,1235.9847378447673,657.5360609432767,657.5360609432767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8680108448302,81.8680108448302,81.8680108448302,63.92145382507907,63.92145382507907,63.92145382507907,0.0,0.0,0.0,17.946557019751143,17.946557019751143,17.946557019751143,0.0,0.0,0.0,739.4040717881069
2016-01-16,661.3727866046594,292.1465773416712,1429.6875569525487,661.3727866046594,661.3727866046594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.27438669274102,184.27438669274102,184.27438669274102,86.00094938507573,86.00094938507573,86.00094938507573,0.0,0.0,0.0,98.2734373076653,98.2734373076653,98.2734373076653,0.0,0.0,0.0,845.6471732974004
2016-01-17,665.209512266042,277.92393169250175,1366.803856152087,665.209512266042,665.209512266042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.00641067731135,161.00641067731135,161.00641067731135,93.64413072854492,93.64413072854492,93.64413072854492,0.0,0.0,0.0,67.3622799487664,67.3622799487664,67.3622799487664,0.0,0.0,0.0,826.2159229433533
2016-01-18,669.0462379274245,34.858740919265976,1047.7671948880336,669.0462379274245,669.0462379274245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.2709760004371,-110.2709760004371,-110.2709760004371,-50.88590703964208,-50.88590703964208,-50.88590703964208,0.0,0.0,0.0,-59.385068960795024,-59.385068960795024,-59.385068960795024,0.0,0.0,0.0,558.7752619269874
2016-01-19,672.8829604973228,104.69402479107762,1185.7259066671352,672.8829604973228,672.8829604973228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.64167526916735,-29.64167526916735,-29.64167526916735,-1.5937872491768048,-1.5937872491768048,-1.5937872491768048,0.0,0.0,0.0,-28.0478880199905,-28.0478880199905,-28.0478880199905,0.0,0.0,0.0,643.2412852281554
2016-01-20,676.719683067221,53.69882807832574,1125.106262668253,676.719683067221,676.719683067221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.54392172242859,-109.54392172242859,-109.54392172242859,-64.83708793553629,-64.83708793553629,-64.83708793553629,0.0,0.0,0.0,-44.706833786892304,-44.706833786892304,-44.706833786892304,0.0,0.0,0.0,567.1757613447924
2016-01-21,680.5564056371192,60.627625895557905,1191.6670352713716,680.5564056371192,680.5564056371192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.84871601196501,-72.84871601196501,-72.84871601196501,-21.406232503987418,-21.406232503987418,-21.406232503987418,0.0,0.0,0.0,-51.44248350797758,-51.44248350797758,-51.44248350797758,0.0,0.0,0.0,607.7076896251541
2016-01-22,684.3931282070174,107.05714021969709,1187.1220000005812,684.3931282070174,684.3931282070174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.081782765853392,-10.081782765853392,-10.081782765853392,-28.02833978557957,-28.02833978557957,-28.02833978557957,0.0,0.0,0.0,17.946557019726153,17.946557019726153,17.946557019726153,0.0,0.0,0.0,674.311345441164
2016-01-23,688.2298507769157,306.89852490558553,1418.2720999286707,688.2298507769157,688.2298507769157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.81936253806427,208.81936253806427,208.81936253806427,110.54592523032383,110.54592523032383,110.54592523032383,0.0,0.0,0.0,98.27343730774041,98.27343730774041,98.27343730774041,0.0,0.0,0.0,897.04921331498
