ds,y
2016-10-03,570.0
2016-10-04,1033.0
2016-10-05,1014.0
2016-10-06,770.0
2016-10-07,852.0
2016-10-08,875.0
2016-10-09,1346.0
2016-10-10,633.0
2016-10-11,1050.0
2016-10-12,750.0
2016-10-13,968.0
2016-10-14,1359.0
2016-10-15,980.0
2016-10-16,1102.0
2016-10-17,791.0
2016-10-18,856.0
2016-10-19,680.0
2016-10-20,1204.0
2016-10-21,1003.0
2016-10-22,1259.0
2016-10-23,1233.0
2016-10-24,810.0
