ds,y
2016-09-18,5942.0
2016-09-19,3529.0
2016-09-20,2630.0
2016-09-21,3199.0
2016-09-22,3606.0
2016-09-23,2809.0
2016-09-24,5147.0
2016-09-25,5940.0
2016-09-26,2987.0
2016-09-27,4695.0
2016-09-28,3659.0
2016-09-29,3715.0
2016-09-30,3243.0
2016-10-01,5894.0
2016-10-02,5406.0
2016-10-03,3551.0
2016-10-04,3133.0
2016-10-05,3880.0
2016-10-06,3166.0
2016-10-07,3724.0
2016-10-08,5981.0
2016-10-09,4680.0
2016-10-10,3165.0
2016-10-11,3976.0
2016-10-12,3161.0
2016-10-13,3008.0
2016-10-14,3105.0
2016-10-15,6263.0
2016-10-16,5350.0
2016-10-17,2792.0
2016-10-18,4199.0
2016-10-19,3797.0
2016-10-20,3127.0
2016-10-21,3943.0
2016-10-22,6006.0
2016-10-23,5100.0
2016-10-24,3996.0
