ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Boxing Day,Boxing Day_lower,Boxing Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (observed),Christmas Day (observed)_lower,Christmas Day (observed)_upper,Good Friday,Good Friday_lower,Good Friday_upper,May Day,May Day_lower,May Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Spring Bank Holiday,Spring Bank Holiday_lower,Spring Bank Holiday_upper,Valentine's Day,Valentine's Day_lower,Valentine's Day_upper,additive_terms,additive_terms_lower,additive_terms_upper,biweekly,biweekly_lower,biweekly_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-01-01,1013.9854220000001,-13.901388895521087,1221.0199085850747,1013.9854220000001,1013.9854220000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-328.706833,-328.706833,-328.706833,0.0,0.0,0.0,0.0,0.0,0.0,-445.9323134032271,-445.9323134032271,-445.9323134032271,-56.5324857305933,-56.5324857305933,-56.5324857305933,-328.706833,-328.706833,-328.706833,-60.69299467263382,-60.69299467263382,-60.69299467263382,0.0,0.0,0.0,568.053108596773
2016-01-02,1014.7439887626264,712.0146675100757,1828.4018047539664,1014.7439887626264,1014.7439887626264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.5931754189449,269.5931754189449,269.5931754189449,120.16984444480622,120.16984444480622,120.16984444480622,0.0,0.0,0.0,149.42333097413862,149.42333097413862,149.42333097413862,0.0,0.0,0.0,1284.3371641815713
2016-01-03,1015.5025555252525,595.9953208665188,1875.3196243306263,1015.5025555252525,1015.5025555252525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.29298301495405,226.29298301495405,226.29298301495405,119.47637766711088,119.47637766711088,119.47637766711088,0.0,0.0,0.0,106.81660534784314,106.81660534784314,106.81660534784314,0.0,0.0,0.0,1241.7955385402065
2016-01-04,1016.2611222878788,249.94297057494123,1466.0881558909641,1016.2611222878788,1016.2611222878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145.33794447737824,-145.33794447737824,-145.33794447737824,-68.77398977095011,-68.77398977095011,-68.77398977095011,0.0,0.0,0.0,-76.56395470642819,-76.56395470642819,-76.56395470642819,0.0,0.0,0.0,870.9231778105006
2016-01-05,1017.0196890505051,276.6314248756629,1435.6710457404834,1017.0196890505051,1017.0196890505051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145.11989068159411,-145.11989068159411,-145.11989068159411,-77.5095004719375,-77.5095004719375,-77.5095004719375,0.0,0.0,0.0,-67.61039020965661,-67.61039020965661,-67.61039020965661,0.0,0.0,0.0,871.899798368911
2016-01-06,1017.7782558131314,350.3185939004482,1558.7705113594607,1017.7782558131314,1017.7782558131314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.58089089986431,-54.58089089986431,-54.58089089986431,-30.6623248464416,-30.6623248464416,-30.6623248464416,0.0,0.0,0.0,-23.918566053422715,-23.918566053422715,-23.918566053422715,0.0,0.0,0.0,963.197364913267
2016-01-07,1018.5368225757576,337.87992663672776,1527.566211458873,1018.5368225757576,1018.5368225757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.72252774685873,-54.72252774685873,-54.72252774685873,-27.268497066399043,-27.268497066399043,-27.268497066399043,0.0,0.0,0.0,-27.45403068045968,-27.45403068045968,-27.45403068045968,0.0,0.0,0.0,963.8142948288988
2016-01-08,1019.2953893383839,252.93011279702327,1499.897035950088,1019.2953893383839,1019.2953893383839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.5464982868644,-125.5464982868644,-125.5464982868644,-64.85350361445764,-64.85350361445764,-64.85350361445764,0.0,0.0,0.0,-60.6929946724068,-60.6929946724068,-60.6929946724068,0.0,0.0,0.0,893.7488910515194
2016-01-09,1020.0539561010102,713.4538920522103,1912.2636198517714,1020.0539561010102,1020.0539561010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.10014847678883,328.10014847678883,328.10014847678883,178.67681750307864,178.67681750307864,178.67681750307864,0.0,0.0,0.0,149.4233309737102,149.4233309737102,149.4233309737102,0.0,0.0,0.0,1348.154104577799
2016-01-10,1020.8125228636364,674.4881901813885,1817.8589787058422,1020.8125228636364,1020.8125228636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.97343837569173,200.97343837569173,200.97343837569173,94.15683302820173,94.15683302820173,94.15683302820173,0.0,0.0,0.0,106.81660534749004,106.81660534749004,106.81660534749004,0.0,0.0,0.0,1221.7859612393281
2016-01-11,1021.5710884378071,266.5433331178445,1475.321652380128,1021.5710884378071,1021.5710884378071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160.91787434841686,-160.91787434841686,-160.91787434841686,-84.3539196419741,-84.3539196419741,-84.3539196419741,0.0,0.0,0.0,-76.56395470644274,-76.56395470644274,-76.56395470644274,0.0,0.0,0.0,860.6532140893903
2016-01-12,1022.3296540119779,324.24720865365464,1497.8123590719838,1022.3296540119779,1022.3296540119779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.3216701574657,-125.3216701574657,-125.3216701574657,-57.71127994760241,-57.71127994760241,-57.71127994760241,0.0,0.0,0.0,-67.61039020986331,-67.61039020986331,-67.61039020986331,0.0,0.0,0.0,897.0079838545122
2016-01-13,1023.0882195861486,379.6771185459495,1534.4612473307536,1023.0882195861486,1023.0882195861486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.09337331380414,-41.09337331380414,-41.09337331380414,-17.17480726036384,-17.17480726036384,-17.17480726036384,0.0,0.0,0.0,-23.918566053440315,-23.918566053440315,-23.918566053440315,0.0,0.0,0.0,981.9948462723445
2016-01-14,1023.8467851603193,418.9433873496903,1544.0878188714087,1023.8467851603193,1023.8467851603193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.09359497433661,-55.09359497433661,-55.09359497433661,-27.639564294155853,-27.639564294155853,-27.639564294155853,0.0,0.0,0.0,-27.454030680180754,-27.454030680180754,-27.454030680180754,0.0,0.0,0.0,968.7531901859827
