ds,y
2016-09-03,881.0
2016-09-04,1159.0
2016-09-05,800.0
2016-09-06,653.0
2016-09-07,774.0
2016-09-08,880.0
2016-09-09,931.0
2016-09-10,1222.0
2016-09-11,1677.0
2016-09-12,844.0
2016-09-13,646.0
2016-09-14,699.0
2016-09-15,360.0
2016-09-16,393.0
2016-09-17,1160.0
2016-09-18,656.0
2016-09-19,997.0
2016-09-20,922.0
2016-09-21,832.0
2016-09-22,1182.0
2016-09-23,696.0
2016-09-24,860.0
2016-09-25,1436.0
2016-09-26,861.0
2016-09-27,419.0
2016-09-28,896.0
2016-09-29,939.0
2016-09-30,672.0
2016-10-01,768.0
2016-10-02,1395.0
2016-10-03,615.0
2016-10-04,835.0
2016-10-05,571.0
2016-10-06,644.0
2016-10-07,370.0
2016-10-08,998.0
2016-10-09,1074.0
2016-10-10,575.0
2016-10-11,579.0
2016-10-12,985.0
2016-10-13,834.0
2016-10-14,618.0
2016-10-15,1731.0
2016-10-16,1389.0
2016-10-17,892.0
2016-10-18,791.0
