ds,y
2016-10-03,616.0
2016-10-04,310.0
2016-10-05,761.0
2016-10-06,1020.0
2016-10-07,331.0
2016-10-08,1153.0
2016-10-09,943.0
2016-10-10,762.0
2016-10-11,700.0
2016-10-12,761.0
2016-10-13,849.0
2016-10-14,663.0
2016-10-15,2004.0
2016-10-16,978.0
2016-10-17,798.0
2016-10-18,819.0
2016-10-19,401.0
2016-10-20,719.0
2016-10-21,587.0
2016-10-22,909.0
2016-10-23,916.0
2016-10-24,964.0
