ds,y
2016-09-18,4767.0
2016-09-19,3081.0
2016-09-20,2410.0
2016-09-21,2473.0
2016-09-22,3037.0
2016-09-23,3670.0
2016-09-24,5047.0
2016-09-25,3537.0
2016-09-26,2537.0
2016-09-27,2897.0
2016-09-28,3311.0
2016-09-29,3059.0
2016-09-30,3138.0
2016-10-01,4129.0
2016-10-02,4335.0
2016-10-03,2796.0
2016-10-04,3941.0
2016-10-05,3684.0
2016-10-06,2751.0
2016-10-07,2390.0
2016-10-08,4631.0
2016-10-09,3996.0
2016-10-10,2718.0
2016-10-11,3638.0
2016-10-12,2786.0
2016-10-13,3280.0
2016-10-14,3662.0
2016-10-15,4646.0
2016-10-16,3850.0
2016-10-17,3613.0
2016-10-18,2024.0
2016-10-19,3688.0
2016-10-20,3320.0
2016-10-21,3339.0
2016-10-22,4274.0
2016-10-23,3326.0
2016-10-24,2751.0
